Sentiment,L1 Cluster ID,L1 Cluster,L2 Cluster ID,L2 Cluster,L2 Rating (Review),L2 Rating (Phrase),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
Positive,,,,Skin,5,5,28, my skin feel moisturizerd,4,4,4.0,4.0,, does moisturize my skin,P4R844,5,21 February 2020,No,Yes,No,1,0,,Acne
Positive,,,,Ingredients,5,5,,,,,,,, formula is great,P4R844,5,21 February 2020,No,Yes,No,1,0,,Acne
Positive,,,,Ingredients,5,5,,,,,,,, not really watery,P4R844,5,21 February 2020,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,3, sensitive dry/combo skin,34,34,4.823529411764706,4.823529411764706,, sensitive skin,P4R845,5,20 February 2020,Yes,Yes,No,5,0,,Aging
Positive,,,,Skin,5,5,,,,,,,, doesn’t irritate or break me out,P4R845,5,20 February 2020,Yes,Yes,No,5,0,,Aging
Positive,,,,Skin,5,5,4, thick and hydrating,31,30,4.7,4.67741935483871,, so hydrating,P4R849,5,15 February 2020,No,Yes,No,7,2,,Acne
Positive,,,,Sentiment,5,5,,,,,,,, CereVe moisturizer for a try since,P4R849,5,15 February 2020,No,Yes,No,7,2,,Acne
Positive,,,,Skin,5,5,,,,,,,, suffering when,P4R850,5,14 February 2020,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, seen tremendous improvements in the texture of my skin,P4R850,5,14 February 2020,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, very smooth and soft,P4R850,5,14 February 2020,No,Yes,No,2,0,,Acne
Positive,,,,Demographic,5,5,,,,,,,, recently moved to a drier climate,P4R850,5,14 February 2020,No,Yes,No,2,0,,Acne
Positive,,,,Demographic,5,5,,,,,,,, winter came around,P4R850,5,14 February 2020,No,Yes,No,2,0,,Acne
Positive,,,,Allergy,5,5,,,,,,,, does not clog my pores,P4R850,5,14 February 2020,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,33, hands get very dry,4,4,4.75,4.75,, extremely dry hands,P4R854,5,10 February 2020,Yes,Yes,No,10,9,25-34,Aging
Positive,,,,Skin,5,5,,,,,,,, wintery itching,P4R854,5,10 February 2020,Yes,Yes,No,10,9,25-34,Aging
Positive,,,,Skin,5,5,,,,,,,, cracks open,P4R854,5,10 February 2020,Yes,Yes,No,10,9,25-34,Aging
Positive,,,,Motivation,5,5,,,,,,,, only found out today,P4R854,5,10 February 2020,Yes,Yes,No,10,9,25-34,Aging
Positive,,,,Skin,1,1,1, SUPER dry skin,88,88,4.7272727272727275,4.7272727272727275,, very dry skin,P4R855,1,08 February 2020,No,No,No,28,1,,Dullness
Negative,,,,Demographic,1,1,,,,,,,, winter,P4R855,1,08 February 2020,No,No,No,28,1,,Dullness
Negative,,,,Demographic,1,1,,,,,,,,,P4R855,1,08 February 2020,No,No,No,28,1,,Dullness
Negative,,,,Allergy,1,1,2, my pores were incredibly clogged,4,4,1.75,1.75,, my pores were incredibly clogged,P4R855,1,08 February 2020,No,No,No,28,1,,Dullness
Negative,,,,Allergy,1,1,3, very broken out,3,3,1.6666666666666667,1.6666666666666667,, broke out worse than ever,P4R855,1,08 February 2020,No,No,No,28,1,,Dullness
Positive,,,,Skin,5,5,12, oily skin,10,10,5.0,5.0,, normal to oily skin,P4R863,5,26 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Price,5,5,,,,,,,, your money’s worth,P4R863,5,26 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Packaging,5,5,,,,,,,, comes with a lot of product,P4R863,5,26 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Ingredients,5,5,,,,,,,, ingredients are safe f,P4R863,5,26 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Allergy,5,5,1, It never breaks me out,9,9,4.777777777777778,4.777777777777778,, does not break me out,P4R863,5,26 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,5, combination acne prone skin,27,27,4.851851851851852,4.851851851851852,, acne prone,P4R864,5,26 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,17,,7,7,4.0,4.0,,,P4R864,5,26 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Demographic,5,5,,,,,,,, this winter my skin has been,P4R864,5,26 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Allergy,5,5,,,,,,,, this hasn't broken my skin out at all,P4R864,5,26 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, atopic dermatitis,P4R865,5,26 January 2020,No,Yes,No,5,1,,Cellulite
Positive,,,,Skin,4,4,1, SUPER dry skin,88,88,4.7272727272727275,4.7272727272727275,, extremely dry skin,P4R866,4,25 January 2020,No,Yes,Yes,2,32,,Aging
Negative,,,,Packaging,4,4,,,,,,,, appeareance-it looks medicinal,P4R866,4,25 January 2020,No,Yes,Yes,2,32,,Aging
Positive,,,,Skin,5,5,5, combination acne prone skin,27,27,4.851851851851852,4.851851851851852,, acne prone skin,P4R870,5,23 January 2020,No,Yes,No,7,15,,Acne
Positive,,,,Skin,5,5,8, combination skin,18,18,4.333333333333333,4.333333333333333,, pretty combination skin,P4R870,5,23 January 2020,No,Yes,No,7,15,,Acne
Positive,,,,Sentiment,5,5,,,,,,,, can’t believe I didn’t hear about this earlier,P4R870,5,23 January 2020,No,Yes,No,7,15,,Acne
Positive,,,,Demographic,5,5,1, winter months,17,17,4.823529411764706,4.823529411764706,, winter months,P4R870,5,23 January 2020,No,Yes,No,7,15,,Acne
Positive,,,,Application,5,5,,,,,,,, my skin is flaming everywhere,P4R870,5,23 January 2020,No,Yes,No,7,15,,Acne
Positive,,,,Skin,5,5,1, SUPER dry skin,88,88,4.7272727272727275,4.7272727272727275,, extremely dry skin,P4R872,5,22 January 2020,No,Yes,No,1,0,,Dullness
Positive,,,,Purchase,5,5,,,,,,,, fifth jar of this stuff!,P4R872,5,22 January 2020,No,Yes,No,1,0,,Dullness
Positive,,,,Skin,5,5,,,,,,,, best cream for dry skin,P4R875,5,20 January 2020,Yes,Yes,No,5,0,,Aging
Positive,,,,Skin,5,5,,,,,,,, my feet were incredibly dr,P4R875,5,20 January 2020,Yes,Yes,No,5,0,,Aging
Positive,,,,Sentiment,5,5,3, Highly highly recommended,5,5,5.0,5.0,, highly recommend,P4R875,5,20 January 2020,Yes,Yes,No,5,0,,Aging
Positive,,,,Skin,5,5,,,,,,,, affected my skin badly,P4R879,5,19 January 2020,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, skin would get red,P4R879,5,19 January 2020,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, Totally recommend,P4R879,5,19 January 2020,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,2, have eczema,49,49,4.857142857142857,4.857142857142857,, My daughter has Eczema,P4R880,5,19 January 2020,Yes,Yes,No,2,0,,
Positive,,,,Skin,5,5,,,,,,,, scarring/scaliness on them almost completely healed up,P4R881,5,19 January 2020,No,Yes,No,0,1,,Aging
Negative,,,,Price,5,5,,,,,,,, price is hefty,P4R881,5,19 January 2020,No,Yes,No,0,1,,Aging
Positive,,,,Skin,5,5,,,,,,,, suffered bad irritation from a cleanser,P4R882,5,19 January 2020,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, helped my skin bounce back,P4R882,5,19 January 2020,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, softens the scales,P4R885,5,18 January 2020,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,5,5,,,,,,,, soothes the burn,P4R885,5,18 January 2020,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,5,5,,,,,,,, awful heels,P4R886,5,14 January 2020,No,Yes,No,1,1,,
Positive,,,,Skin,5,5,,,,,,,, dry cracked skin,P4R886,5,14 January 2020,No,Yes,No,1,1,,
Positive,,,,Odor,5,5,,,,,,,, fragrance is mild but neutral,P4R886,5,14 January 2020,No,Yes,No,1,1,,
Positive,,,,Skin,5,5,40, ery dry,3,3,5.0,5.0,, my dry,P4R887,5,12 January 2020,Yes,Yes,No,5,0,45-54,Aging
Positive,,,,Skin,5,5,,,,,,,, cracking skin,P4R887,5,12 January 2020,Yes,Yes,No,5,0,45-54,Aging
Positive,,,,Skin,5,5,11, I have rosacea,13,13,4.6923076923076925,4.6923076923076925,, who has rosacea sensitive skin,P4R887,5,12 January 2020,Yes,Yes,No,5,0,45-54,Aging
Positive,,,,Sentiment,5,5,,,,,,,, cream has more bang for your hard earned money,P4R887,5,12 January 2020,Yes,Yes,No,5,0,45-54,Aging
Negative,,,,Competitor,5,5,,,,,,,, Kate Somerville dry skin savior,P4R887,5,12 January 2020,Yes,Yes,No,5,0,45-54,Aging
Positive,,,,Skin,5,5,1, SUPER dry skin,88,88,4.7272727272727275,4.7272727272727275,, dry skin,P4R888,5,11 January 2020,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,,,,,,,, eliminate the itching,P4R888,5,11 January 2020,No,Yes,No,0,0,,Aging
Positive,,,,Motivation,5,5,,,,,,,, had a sample of this,P4R888,5,11 January 2020,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,2, have eczema,49,49,4.857142857142857,4.857142857142857,, worst eczema on my hands,P4R889,5,10 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, worst razor rash,P4R889,5,10 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,2, have eczema,49,49,4.857142857142857,4.857142857142857,, issues with eczema,P4R891,5,07 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Application,5,5,1, my face,6,6,4.833333333333333,4.833333333333333,, my face,P4R891,5,07 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Application,5,5,,,,,,,, body to keep hydrated,P4R891,5,07 January 2020,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,2, have eczema,49,49,4.857142857142857,4.857142857142857,, eczema on my hands,P4R894,5,05 January 2020,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,5,5,6, mostly dry,26,25,4.96,4.961538461538462,, dry,P4R894,5,05 January 2020,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,5,5,,,,,,,, itchy and cracked skin,P4R894,5,05 January 2020,No,Yes,No,0,0,,Dark Circles
Positive,,,,Skin,4,4,,,,,,,, leaving my skin feeling,P4R896,4,03 January 2020,No,Yes,Yes,0,0,,Aging
Positive,,,,Skin,5,5,6, mostly dry,26,25,4.96,4.961538461538462,, dry,P4R901,5,27 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, and very oily skin,P4R901,5,27 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, painful cystic acne,P4R901,5,27 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,5,5,,,,,,,, TREAT YOURSELF,P4R901,5,27 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,5,5,7, Thank you so much First Aid Beauty.,3,3,5.0,5.0,, thanks First Aid Beauty,P4R901,5,27 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Performance,5,5,,,,,,,, helped my skin issues tremendously,P4R901,5,27 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Ingredients,5,5,,,,,,,, has no fillers,P4R901,5,27 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Ingredients,5,5,,,,,,,, parabens,P4R901,5,27 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Ingredients,5,5,,,,,,,, fragrance,P4R901,5,27 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Brand,5,5,1, Thank you First Aid Beauty!!,4,4,5.0,5.0,, Thanks First Aid Beauty,P4R901,5,27 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, bumpy KP skin,P4R902,5,26 December 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, arms have not been this clear,P4R902,5,26 December 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,29, good hydrating moisturizer,4,4,4.75,4.75,, great moisturizer,P4R902,5,26 December 2019,No,Yes,No,1,0,,Acne
Positive,,,,Sentiment,5,5,,,,,,,, Its really hard to find creams,P4R902,5,26 December 2019,No,Yes,No,1,0,,Acne
Positive,,,,Odor,5,5,,,,,,,, doesn’t smell bad either!,P4R902,5,26 December 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, saved my and my friends dry flakey skin,P4R904,5,25 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Brand,5,5,,,,,,,, begin using this brand at the same time,P4R904,5,25 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, heals any dry or irritated patches of skin,P4R907,5,20 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,5,5,,,,,,,, Not to mention my mom is constantly coming into my bathroom,P4R907,5,20 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Allergy,5,5,1, It never breaks me out,9,9,4.777777777777778,4.777777777777778,, Doesn’t make me break out,P4R907,5,20 December 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,36, good for sensitive skin,4,4,4.5,4.5,, Great for all skin types,P4R908,5,20 December 2019,No,Yes,No,1,0,25-34,
Positive,,,,Skin,5,5,2, have eczema,49,49,4.857142857142857,4.857142857142857,, have eczema,P4R908,5,20 December 2019,No,Yes,No,1,0,25-34,
Positive,,,,Skin,5,5,12, oily skin,10,10,5.0,5.0,, super oily skin,P4R908,5,20 December 2019,No,Yes,No,1,0,25-34,
Positive,,,,Demographic,5,5,,,,,,,, kids,P4R908,5,20 December 2019,No,Yes,No,1,0,25-34,
Positive,,,,Skin,5,5,9, redness gone,16,15,4.933333333333334,4.9375,, red,P4R910,5,18 December 2019,No,Yes,No,0,0,,Redness
Positive,,,,Skin,5,5,33, hands get very dry,4,4,4.75,4.75,, dry splotchy hands,P4R910,5,18 December 2019,No,Yes,No,0,0,,Redness
Positive,,,,Demographic,5,5,1, winter months,17,17,4.823529411764706,4.823529411764706,, in the winter,P4R910,5,18 December 2019,No,Yes,No,0,0,,Redness
Positive,,,,Application,5,5,,,,,,,, tried so many lotions and hand creams,P4R910,5,18 December 2019,No,Yes,No,0,0,,Redness
Positive,,,,Skin,4,4,,,,,,,, atopic dermatitis,P4R912,4,14 December 2019,No,Yes,No,0,0,,
Positive,,,,Application,4,4,,,,,,,, my skin felt less itchy,P4R912,4,14 December 2019,No,Yes,No,0,0,,
Negative,,,,Texture,4,4,,,,,,,, not exactly a smooth feeling,P4R912,4,14 December 2019,No,Yes,No,0,0,,
Negative,,,,Skin,4,4,6, not very moisturizing,3,3,3.6666666666666665,3.6666666666666665,, not moisturizing enough,P4R912,4,14 December 2019,No,Yes,No,0,0,,
Negative,,,,Allergy,4,4,,,,,,,, tends to pill,P4R912,4,14 December 2019,No,Yes,No,0,0,,
Positive,,,,Skin,5,5,,,,,,,, slather this on my face at the end of my routine,P4R913,5,14 December 2019,No,Yes,No,0,0,45-54,
Positive,,,,Skin,5,5,1, SUPER dry skin,88,88,4.7272727272727275,4.7272727272727275,, Perfect for dry skin,P4R913,5,14 December 2019,No,Yes,No,0,0,45-54,
Positive,,,,Skin,5,5,8, combination skin,18,18,4.333333333333333,4.333333333333333,, combo skin,P4R914,5,12 December 2019,No,Yes,No,1,0,18-24,Acne
Positive,,,,Skin,5,5,,,,,,,, transformed my skin back to being soft,P4R914,5,12 December 2019,No,Yes,No,1,0,18-24,Acne
Positive,,,,Application,5,5,5, use it every night,3,3,5.0,5.0,, use it every night,P4R914,5,12 December 2019,No,Yes,No,1,0,18-24,Acne
Positive,,,,Skin,5,5,2, have eczema,49,49,4.857142857142857,4.857142857142857,, really bad eczema,P4R922,5,06 December 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, relief itchiness,P4R922,5,06 December 2019,No,Yes,No,1,0,,Acne
Positive,,,,Sentiment,5,5,,,,,,,, game-changer!!,P4R922,5,06 December 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,1, SUPER dry skin,88,88,4.7272727272727275,4.7272727272727275,, dry/sensitive skin,P4R925,5,02 December 2019,Yes,Yes,No,1,0,,Sensitivity
Positive,,,,Purchase,5,5,,,,,,,, Finally purchased the largest size- totally worth it,P4R925,5,02 December 2019,Yes,Yes,No,1,0,,Sensitivity
Positive,,,,Application,5,5,,,,,,,, over a serum,P4R925,5,02 December 2019,Yes,Yes,No,1,0,,Sensitivity
Positive,,,,Application,5,5,,,,,,,, but it's fine without too,P4R925,5,02 December 2019,Yes,Yes,No,1,0,,Sensitivity
Positive,,,,Skin,5,5,,,,,,,, Instant hydration like I’ve never had before,P4R926,5,02 December 2019,No,Yes,No,0,0,,Aging
Positive,,,,Purchase,5,5,,,,,,,, Glad I purchased,P4R926,5,02 December 2019,No,Yes,No,0,0,,Aging
Positive,,,,Application,5,5,1, my face,6,6,4.833333333333333,4.833333333333333,, my face,P4R926,5,02 December 2019,No,Yes,No,0,0,,Aging
Positive,,,,Application,5,5,,,,,,,, my hands daily,P4R926,5,02 December 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,3,3,1, SUPER dry skin,88,88,4.7272727272727275,4.7272727272727275,, very very dry skin,P4R927,3,02 December 2019,No,No,No,0,0,,Acne
Positive,,,,Skin,3,3,17,,7,7,4.0,4.0,,,P4R927,3,02 December 2019,No,No,No,0,0,,Acne
Positive,,,,Motivation,3,3,,,,,,,, because they were out of the original,P4R927,3,02 December 2019,No,No,No,0,0,,Acne
Negative,,,,Competitor,3,3,,,,,,,, switched to ole henricksen nourish me instead.,P4R927,3,02 December 2019,No,No,No,0,0,,Acne
Negative,,,,Application,3,3,,,,,,,, apply many layers to feel relatively moisturized,P4R927,3,02 December 2019,No,No,No,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, Heals dry itchy skin,P4R929,5,27 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Brand,5,5,,,,,,,, tried many ie clinique,P4R929,5,27 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Brand,5,5,,,,,,,,,P4R929,5,27 November 2019,No,Yes,No,1,0,,Acne
Negative,,,,Competitor,5,5,,,,,,,, some citrus something blah blah,P4R929,5,27 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,6, mostly dry,26,25,4.96,4.961538461538462,, incredibly dry,P4R931,5,25 November 2019,No,Yes,No,0,0,,Redness
Positive,,,,Skin,5,5,3, sensitive dry/combo skin,34,34,4.823529411764706,4.823529411764706,, sensitive skin,P4R931,5,25 November 2019,No,Yes,No,0,0,,Redness
Positive,,,,Skin,5,5,9, redness gone,16,15,4.933333333333334,4.9375,, reduced redness,P4R931,5,25 November 2019,No,Yes,No,0,0,,Redness
Positive,,,,Sentiment,5,5,,,,,,,, product has changed my life,P4R931,5,25 November 2019,No,Yes,No,0,0,,Redness
Positive,,,,Skin,4,4,2, have eczema,49,49,4.857142857142857,4.857142857142857,, controlling my eczema,P4R932,4,23 November 2019,No,Yes,No,0,0,18-24,Sun Damage
Positive,,,,Odor,4,4,,,,,,,, like the smell,P4R932,4,23 November 2019,No,Yes,No,0,0,18-24,Sun Damage
Positive,,,,Skin,5,5,,,,,,,, recent acne flair up,P4R933,5,22 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Performance,5,5,,,,,,,, amazing.,P4R933,5,22 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Demographic,5,5,,,,,,,, dry winter months,P4R933,5,22 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Brand,5,5,,,,,,,, I had heard good things about the brand on YouTube.,P4R933,5,22 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, super dry and peels,P4R934,5,22 November 2019,No,Yes,No,3,0,Over54,Dark Circles
Positive,,,,Skin,5,5,,,,,,,, cracks,P4R934,5,22 November 2019,No,Yes,No,3,0,Over54,Dark Circles
Positive,,,,Application,5,5,,,,,,,, any kind of foundation,P4R934,5,22 November 2019,No,Yes,No,3,0,Over54,Dark Circles
Positive,,,,Skin,5,5,3, sensitive dry/combo skin,34,34,4.823529411764706,4.823529411764706,, very sensitive skin,P4R936,5,19 November 2019,No,Yes,No,1,0,,Sensitivity
Positive,,,,Sentiment,5,5,,,,,,,, has always been my go to,P4R936,5,19 November 2019,No,Yes,No,1,0,,Sensitivity
Positive,,,,Skin,5,5,1, SUPER dry skin,88,88,4.7272727272727275,4.7272727272727275,, dry skin,P4R937,5,18 November 2019,No,Yes,No,1,0,25-34,Aging
Positive,,,,Skin,5,5,2, have eczema,49,49,4.857142857142857,4.857142857142857,, eczema,P4R937,5,18 November 2019,No,Yes,No,1,0,25-34,Aging
Positive,,,,Packaging,5,5,,,,,,,, great value for the size,P4R937,5,18 November 2019,No,Yes,No,1,0,25-34,Aging
Positive,,,,Skin,5,5,,,,,,,, itchiest skin,P4R938,5,17 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Demographic,5,5,1, winter months,17,17,4.823529411764706,4.823529411764706,, in the winter,P4R938,5,17 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,7, very moisturizing,20,20,4.75,4.75,, Super moisturizing,P4R939,5,16 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,45, doesn’t clog pores,3,3,5.0,5.0,, doesn’t clog pores,P4R939,5,16 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Demographic,5,5,,,,,,,, my husband uses it,P4R939,5,16 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Competitor,5,5,,,,,,,, drunk elephant!,P4R939,5,16 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Allergy,5,5,,,,,,,, doesn’t clog pores,P4R939,5,16 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, acne problems,P4R946,5,10 November 2019,No,Yes,Yes,0,0,,Acne
Positive,,,,Skin,5,5,1, SUPER dry skin,88,88,4.7272727272727275,4.7272727272727275,, dry skin,P4R946,5,10 November 2019,No,Yes,Yes,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, flakiness around my mouth,P4R947,5,09 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, this random patch of scaly skin on my neck,P4R947,5,09 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,1, SUPER dry skin,88,88,4.7272727272727275,4.7272727272727275,, extremely dry skin,P4R948,5,07 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Sentiment,5,5,1, best moisturizer I’ve ever used,7,7,5.0,5.0,, best moisturizer I have ever used,P4R948,5,07 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Price,5,5,2, worth every penny.,4,4,5.0,5.0,, worth every penny!,P4R948,5,07 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,4,4,1, SUPER dry skin,88,88,4.7272727272727275,4.7272727272727275,, dry and sensitive skin,P4R949,4,06 November 2019,No,Yes,No,1,0,,Dark Circles
Positive,,,,Skin,4,4,2, have eczema,49,49,4.857142857142857,4.857142857142857,, eczema too,P4R949,4,06 November 2019,No,Yes,No,1,0,,Dark Circles
Negative,,,,Texture,4,4,,,,,,,, quite heavy on the skin,P4R949,4,06 November 2019,No,Yes,No,1,0,,Dark Circles
Positive,,,,Skin,5,5,,,,,,,, I have keratosis Pilaris,P4R950,5,03 November 2019,No,Yes,No,1,0,,Dark Circles
Positive,,,,Skin,5,5,7, very moisturizing,20,20,4.75,4.75,, moisturize the skin,P4R950,5,03 November 2019,No,Yes,No,1,0,,Dark Circles
Positive,,,,Demographic,5,5,,,,,,,, colder months,P4R950,5,03 November 2019,No,Yes,No,1,0,,Dark Circles
Positive,,,,Skin,5,5,,,,,,,, skin feels great,P4R951,5,03 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,5,5,1, best moisturizer I’ve ever used,7,7,5.0,5.0,, favorite moisturizer,P4R951,5,03 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Application,5,5,5, use it every night,3,3,5.0,5.0,, use this in the morning,P4R951,5,03 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,2, have eczema,49,49,4.857142857142857,4.857142857142857,, soothing my eczema,P4R953,5,01 November 2019,No,Yes,No,1,0,,Aging
Positive,,,,Skin,5,5,,,,,,,, anti-aging skin cream,P4R953,5,01 November 2019,No,Yes,No,1,0,,Aging
Positive,,,,Purchase,5,5,,,,,,,, bought multiple times,P4R953,5,01 November 2019,No,Yes,No,1,0,,Aging
Positive,,,,Odor,5,5,5, subtle clean scent,3,3,4.333333333333333,4.333333333333333,, pleasant scent,P4R953,5,01 November 2019,No,Yes,No,1,0,,Aging
Positive,,,,Demographic,5,5,,,,,,,, mom is 63,P4R953,5,01 November 2019,No,Yes,No,1,0,,Aging
Positive,,,,Skin,5,5,44, have normal skin,3,3,4.0,4.0,, fairly normal skin,P4R956,5,25 October 2019,No,Yes,No,0,0,,Acne
Positive,,,,Price,5,5,,,,,,,, amount you get its an amazing deal,P4R956,5,25 October 2019,No,Yes,No,0,0,,Acne
Positive,,,,Odor,5,5,,,,,,,, odor,P4R956,5,25 October 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,,,,,,,, not only acne but just redness,P4R957,5,24 October 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,5,5,,,,,,,, my face exploded.,P4R957,5,24 October 2019,No,Yes,No,0,0,,Acne
Positive,,,,Brand,5,5,,,,,,,, Dr. Andrew Weil for Origins,P4R957,5,24 October 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,3,3,,,,,,,, relieves itching,P4R959,3,17 October 2019,No,No,No,1,0,,Dark Circles
Positive,,,,Skin,3,3,,,,,,,, makes your tattoos pop nicely,P4R959,3,17 October 2019,No,No,No,1,0,,Dark Circles
Positive,,,,Odor,3,3,3, appreciate that this is fragrance free,6,6,4.5,4.5,, fragrance free,P4R959,3,17 October 2019,No,No,No,1,0,,Dark Circles
Negative,,,,Texture,3,3,,,,,,,, feels a little greasy,P4R959,3,17 October 2019,No,No,No,1,0,,Dark Circles
Negative,,,,Skin,3,3,8, stuff is not hydrating,3,3,2.6666666666666665,2.6666666666666665,, isn't hydrating,P4R959,3,17 October 2019,No,No,No,1,0,,Dark Circles
Positive,,,,Skin,5,5,1, SUPER dry skin,88,88,4.7272727272727275,4.7272727272727275,, prevent dry skin,P4R964,5,10 October 2019,No,Yes,No,0,0,,
Positive,,,,Skin,5,5,,,,,,,, baby acne,P4R964,5,10 October 2019,No,Yes,No,0,0,,
Positive,,,,Motivation,5,5,,,,,,,, originally got a free sample of this,P4R964,5,10 October 2019,No,Yes,No,0,0,,
Positive,,,,Skin,5,5,2, have eczema,49,49,4.857142857142857,4.857142857142857,, pretty mild eczema,P4R970,5,01 October 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Performance,5,5,,,,,,,, my eczema was flaring much more,P4R970,5,01 October 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Performance,5,5,,,,,,,, stops itching/burning,P4R970,5,01 October 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Performance,5,5,,,,,,,, redness gone,P4R970,5,01 October 2019,No,Yes,No,0,0,,Blackheads
Negative,,,,Competitor,5,5,,,,,,,, prescription cream I used to use has changed,P4R970,5,01 October 2019,No,Yes,No,0,0,,Blackheads
