Sentiment,L1 Cluster ID,L1 Cluster,L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Rating (Phrase),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
Negative,,,,Skin,132,2.234848484848485,0, combination acne prone skin,29,27,3.185185185185185,3.103448275862069,, chin and even forehead. It was really irritated and itchy sometimes. Very greasy.,P4R1054,1,08 June 2019,No,No,No,6,0,,Acne
Negative,,,,Allergy,157,2.4713375796178343,1, price is worth it,17,16,2.375,2.5294117647058822,, had some little pimples which I never had before.,P4R1054,1,08 June 2019,No,No,No,6,0,,Acne
Negative,,,,Sentiment,28,2.2857142857142856,0, Cleared up my very dry T-Zone,23,22,2.4545454545454546,2.4347826086956523,, Broke me OUT,P4R1055,1,08 June 2019,No,No,No,5,0,,Acne
Negative,,,,Skin,132,2.234848484848485,10, met all expectations.,7,7,2.0,2.0,, sensitive skin,P4R1055,1,08 June 2019,No,No,No,5,0,,Acne
Negative,,,,Allergy,157,2.4713375796178343,1, price is worth it,17,16,2.375,2.5294117647058822,, hormonal acne,P4R1055,1,08 June 2019,No,No,No,5,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,29, redness gone,33,27,4.777777777777778,4.818181818181818,, really hydrated,P4R1056,5,08 June 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,39, so this little calming and extremely moisturizing product has been a savior of mine.,10,10,4.9,4.9,, flake free,P4R1056,5,08 June 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,56, tube version,21,21,4.809523809523809,4.809523809523809,, very sensitive and extremely dry skin,P4R1058,5,07 June 2019,No,Yes,No,0,0,,Sensitivity
Positive,,,,Texture,333,4.834834834834835,5, thick and hydrating,34,32,4.875,4.882352941176471,, seems to be my holy grail,P4R1058,5,07 June 2019,No,Yes,No,0,0,,Sensitivity
Positive,,,,Sentiment,107,4.88785046728972,1, Very gentle,31,27,4.851851851851852,4.870967741935484,, great for your pregnant boobs and belly,P4R1059,4,06 June 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,7, It says it helps with rosacia,52,50,4.64,4.634615384615385,, really dry and flaky,P4R1059,4,06 June 2019,No,Yes,No,0,0,,Acne
Positive,,,,Demographic,41,4.878048780487805,0, Very gentle,21,20,4.8,4.809523809523809,, currently pregnant,P4R1059,4,06 June 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,63, using this moisturizer helps,5,5,4.2,4.2,, completely smooth,P4R1060,5,06 June 2019,No,Yes,No,0,0,,
Positive,,,,Skin,1147,4.752397558849172,11, twice the price?,28,27,4.666666666666667,4.678571428571429,, extremely dry/oily combo,P4R1061,5,06 June 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,37, Very gentle,25,25,4.88,4.88,, acne prone and sensitive skin,P4R1061,5,06 June 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,0, has never caused an acne flare up,29,28,4.964285714285714,4.9655172413793105,, not too thin,P4R1061,5,06 June 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,0, has never caused an acne flare up,29,28,4.964285714285714,4.9655172413793105,, not too thick,P4R1061,5,06 June 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,28, smoothed out my skin,24,24,4.666666666666667,4.666666666666667,, dehydration wrinkles,P4R1062,5,05 June 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,34, my skin is parched and red,10,10,4.8,4.8,, peeling,P4R1062,5,05 June 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,7, It says it helps with rosacia,52,50,4.64,4.634615384615385,, dryness,P4R1062,5,05 June 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,5, lids wasn’t bumpy and dry,48,45,4.777777777777778,4.770833333333333,, nasty texture,P4R1062,5,05 June 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,333,4.834834834834835,4, eczema,12,12,4.916666666666667,4.916666666666667,, cleared it right up,P4R1062,5,05 June 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,34, my skin is parched and red,10,10,4.8,4.8,, lactic acid peel aftercare,P4R1063,4,04 June 2019,No,Yes,No,0,0,25-34,Dullness
Positive,,,,Texture,333,4.834834834834835,8, changed my life,13,13,4.538461538461538,4.538461538461538,, soothing ingredients like oatmeal,P4R1063,4,04 June 2019,No,Yes,No,0,0,25-34,Dullness
Negative,,,,Allergy,157,2.4713375796178343,2, soaks well into the skin,22,20,2.85,2.772727272727273,, consistent use of any product with shea butter,P4R1063,4,04 June 2019,No,Yes,No,0,0,25-34,Dullness
Positive,,,,Skin,1147,4.752397558849172,27, completely healed,13,11,4.545454545454546,4.538461538461538,, cleared a rash overnight!,P4R1064,5,30 May 2019,No,Yes,No,9,0,,Blackheads
Positive,,,,Application,107,4.878504672897196,0, price is worth it,33,32,4.75,4.757575757575758,, cream,P4R1064,5,30 May 2019,No,Yes,No,9,0,,Blackheads
Positive,,,,Skin,1147,4.752397558849172,9, oat,35,35,4.8,4.8,, very moisturizing and soothing on the skin,P4R1065,4,30 May 2019,No,Yes,No,0,0,,Acne
Negative,,,,Allergy,157,2.4713375796178343,4, thick and hydrating,7,7,3.2857142857142856,3.2857142857142856,, made me kind of oily,P4R1065,4,30 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,17, I’ve had it for a few months now,49,44,4.590909090909091,4.63265306122449,, in search of the best moisturizer,P4R1066,5,29 May 2019,No,Yes,No,1,0,,Sun Damage
Positive,,,,Texture,333,4.834834834834835,17, I am obsessed,9,9,4.888888888888889,4.888888888888889,, nice smell to it,P4R1066,5,29 May 2019,No,Yes,No,1,0,,Sun Damage
Positive,,,,Sentiment,107,4.88785046728972,0, has never caused an acne flare up,19,19,4.947368421052632,4.947368421052632,, doesn't irritate my dry skin,P4R1066,5,29 May 2019,No,Yes,No,1,0,,Sun Damage
Positive,,,,Skin,1147,4.752397558849172,29, redness gone,33,27,4.777777777777778,4.818181818181818,, so hydrating,P4R1069,5,26 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,4, absorbs very well into my skin,48,45,4.8,4.770833333333333,, was totally worth it,P4R1069,5,26 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,2, price is worth it,33,32,4.6875,4.696969696969697,, calm my skin down,P4R1069,5,26 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,22, relieves irritation,5,5,5.0,5.0,, reduce redness,P4R1069,5,26 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,37, Very gentle,25,25,4.88,4.88,, acne prone skins,P4R1070,5,26 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Allergy,128,4.765625,8, adult acne,5,5,4.6,4.6,, No fragrance,P4R1070,5,26 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,24, thick and luxurious,7,7,4.714285714285714,4.714285714285714,, can last you at least 6 mo,P4R1070,5,26 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, very sensitive skin,P4R1071,5,25 May 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,1, a little goes a long way,15,12,4.833333333333333,4.866666666666666,, allergies to fragrances,P4R1071,5,25 May 2019,No,Yes,No,0,0,,Aging
Positive,,,,Allergy,128,4.765625,5, absorbs very well into my skin,6,6,4.5,4.5,, never makes me break out,P4R1071,5,25 May 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,333,4.834834834834835,2, price is worth it,33,32,4.6875,4.696969696969697,, smooths on easy,P4R1071,5,25 May 2019,No,Yes,No,0,0,,Aging
Positive,,,,Sentiment,107,4.88785046728972,1, Very gentle,31,27,4.851851851851852,4.870967741935484,, never leaves that gross watery feeling,P4R1071,5,25 May 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,47, vegan AND cruelty free,13,12,5.0,5.0,, combination skin that gets dry in the winter and oily in the summer,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,15, no bumps or acne from waxing,18,11,4.7272727272727275,3.6666666666666665,, super dry,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, sensitive skin,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,107,4.88785046728972,0, has never caused an acne flare up,19,19,4.947368421052632,4.947368421052632,, my husband who has super dry,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,107,4.88785046728972,1, Very gentle,31,27,4.851851851851852,4.870967741935484,, sensitive skin,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,11, absorbs very well into my skin,22,20,5.0,5.0,, not gets oily,P4R1072,5,24 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,9, oat,35,35,4.8,4.8,, sensitive-dry-from-retinol-treatment skin,P4R1073,5,21 May 2019,No,Yes,No,0,0,18-24,Acne
Positive,,,,Texture,333,4.834834834834835,21, no bumps or acne from waxing,11,11,4.545454545454546,4.545454545454546,, don't love the texture,P4R1073,5,21 May 2019,No,Yes,No,0,0,18-24,Acne
Positive,,,,Price,85,4.858823529411764,2, absorbs it immediately,11,11,4.818181818181818,4.818181818181818,, much more affordable,P4R1073,5,21 May 2019,No,Yes,No,0,0,18-24,Acne
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema on the back of my arms for years,P4R1074,5,21 May 2019,No,Yes,No,0,1,,Aging
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema and redness on my face,P4R1075,5,18 May 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,9, oat,35,35,4.8,4.8,, Best Repair Cream for my face,P4R1075,5,18 May 2019,No,Yes,No,0,0,,Aging
Positive,,,,Demographic,41,4.878048780487805,0, Very gentle,21,20,4.8,4.809523809523809,, Love,P4R1075,5,18 May 2019,No,Yes,No,0,0,,Aging
Positive,,,,Demographic,41,4.878048780487805,1, Cleared up my very dry T-Zone,10,9,5.0,5.0,, Love it. Best Repair Cream for my face or any where I need it.,P4R1075,5,18 May 2019,No,Yes,No,0,0,,Aging
Positive,,,,Application,107,4.878504672897196,3, I have sensitive skin so I get nervous to try new products but this was a perfect match.,4,4,4.75,4.75,, Not oily.,P4R1075,5,18 May 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,20, dyshidrotic eczema,29,26,4.769230769230769,4.793103448275862,, Silky smooth skin,P4R1076,5,16 May 2019,No,Yes,Yes,0,0,,Aging
Positive,,,,Allergy,128,4.765625,9, Cleared up my very dry T-Zone,11,11,5.0,5.0,, No greasy feeling!,P4R1076,5,16 May 2019,No,Yes,Yes,0,0,,Aging
Positive,,,,Sentiment,107,4.88785046728972,2, Cleared up my very dry T-Zone,27,26,4.846153846153846,4.814814814814815,, regularly get the large tubes for my whole family,P4R1077,5,16 May 2019,No,Yes,No,1,0,Over54,Acne
Positive,,,,Texture,333,4.834834834834835,5, thick and hydrating,34,32,4.875,4.882352941176471,, smallest tube is for my purse,P4R1077,5,16 May 2019,No,Yes,No,1,0,Over54,Acne
Positive,,,,Sentiment,107,4.88785046728972,1, Very gentle,31,27,4.851851851851852,4.870967741935484,, Lays nicely under makeup.,P4R1078,5,16 May 2019,No,Yes,No,0,0,Over54,Dullness
Positive,,,,Skin,1147,4.752397558849172,44, hydrated,20,19,4.842105263157895,4.85,, Very moisturizing. Non-greasy.,P4R1078,5,16 May 2019,No,Yes,No,0,0,Over54,Dullness
Positive,,,,Texture,333,4.834834834834835,5, thick and hydrating,34,32,4.875,4.882352941176471,, Plays well with other products.,P4R1078,5,16 May 2019,No,Yes,No,0,0,Over54,Dullness
Positive,,,,Skin,1147,4.752397558849172,30, leaving a dewy glow from within,18,18,4.944444444444445,4.944444444444445,, dry patches on my face,P4R1079,5,16 May 2019,No,Yes,No,2,0,,Acne
Positive,,,,Texture,333,4.834834834834835,0, has never caused an acne flare up,29,28,4.964285714285714,4.9655172413793105,, thick formula,P4R1079,5,16 May 2019,No,Yes,No,2,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,33, eczema,14,14,4.714285714285714,4.714285714285714,, moisture especially for the price! You get so much and only have to use a small amount each time so it’ll last forever.,P4R1080,5,15 May 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,333,4.834834834834835,2, price is worth it,33,32,4.6875,4.696969696969697,, skin texture,P4R1080,5,15 May 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,30, leaving a dewy glow from within,18,18,4.944444444444445,4.944444444444445,, combination skin oily in some spots dry in others.,P4R1083,5,15 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,9, skin,15,15,4.6,4.6,, moisturizer that would do the job but not make me oily,P4R1083,5,15 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Application,107,4.878504672897196,2, combination acne prone skin,18,16,4.875,4.888888888888889,, personally only use this at nighttime before going to bed,P4R1083,5,15 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,32, rosacea,46,44,4.7727272727272725,4.782608695652174,, VERY dry skin,P4R1086,4,13 May 2019,No,Yes,No,0,0,45-54,
Positive,,,,Price,85,4.858823529411764,0, absorbs very well into my skin,24,24,4.791666666666667,4.791666666666667,, amount of product you get for the price,P4R1086,4,13 May 2019,No,Yes,No,0,0,45-54,
Positive,,,,Motivation,73,4.821917808219178,0, Cleared up my very dry T-Zone,36,35,4.8,4.805555555555555,, saved my face many times,P4R1086,4,13 May 2019,No,Yes,No,0,0,45-54,
Positive,,,,Skin,1147,4.752397558849172,7, It says it helps with rosacia,52,50,4.64,4.634615384615385,, combination that leans definitely more dry,P4R1088,4,11 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,7, It says it helps with rosacia,52,50,4.64,4.634615384615385,, combination that leans definitely more dry,P4R1088,4,11 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, highly sensitive skin,P4R1088,4,11 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,17, I’ve had it for a few months now,49,44,4.590909090909091,4.63265306122449,, love this product. I've tried other moisturizers of the years but always work my way back to this one.,P4R1089,5,11 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Price,85,4.858823529411764,0, absorbs very well into my skin,24,24,4.791666666666667,4.791666666666667,, great for this product too as a little usually goes a very long way.,P4R1089,5,11 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, sensitive skin,P4R1089,5,11 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,32, rosacea,46,44,4.7727272727272725,4.782608695652174,, very dry skin,P4R1090,5,10 May 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,20, dyshidrotic eczema,29,26,4.769230769230769,4.793103448275862,, skin looks so radiant,P4R1090,5,10 May 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,4, absorbs very well into my skin,48,45,4.8,4.770833333333333,, going to be a lifesaver,P4R1091,5,10 May 2019,No,Yes,No,1,0,,Blackheads
Positive,,,,Skin,1147,4.752397558849172,30, leaving a dewy glow from within,18,18,4.944444444444445,4.944444444444445,, dry skin on the sides of my nose,P4R1092,4,10 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,4, eczema,12,12,4.916666666666667,4.916666666666667,, works miracles,P4R1092,4,10 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,29, redness gone,33,27,4.777777777777778,4.818181818181818,, more hydrating/ glowing results,P4R1093,3,09 May 2019,No,No,No,0,0,,Dullness
Negative,,,,Sentiment,28,2.2857142857142856,0, Cleared up my very dry T-Zone,23,22,2.4545454545454546,2.4347826086956523,, wish I would’ve just splurged on something I really wanted vs this bland stuff,P4R1093,3,09 May 2019,No,No,No,0,0,,Dullness
Positive,,,,Skin,1147,4.752397558849172,43, thicker,31,31,4.741935483870968,4.741935483870968,, dry skin,P4R1094,5,08 May 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,1147,4.752397558849172,58, in my mid 40s,10,10,4.8,4.8,, really keeps my skin hydrated at night without feeling heavy or greasy,P4R1095,5,07 May 2019,No,Yes,No,1,0,35-44,Acne
Positive,,,,Allergy,128,4.765625,0, lids wasn’t bumpy and dry,32,28,4.857142857142857,4.875,, went off this to try something different,P4R1095,5,07 May 2019,No,Yes,No,1,0,35-44,Acne
Positive,,,,Skin,1147,4.752397558849172,14, my dry skin due to the change in climate,19,19,4.684210526315789,4.684210526315789,, dry Winter months,P4R1096,5,05 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, when the eczema is flaring up,P4R1096,5,05 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,0, has never caused an acne flare up,29,28,4.964285714285714,4.9655172413793105,, Creamy but not heavy greasy sensation,P4R1096,5,05 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Odor,22,4.954545454545454,0, Cleared up my very dry T-Zone,14,12,4.916666666666667,4.928571428571429,, Light scent,P4R1096,5,05 May 2019,No,Yes,No,0,0,,Acne
Negative,,,,Skin,132,2.234848484848485,1, Very gentle,14,14,2.2142857142857144,2.2142857142857144,, didn't find it moisturizing compared to other moisturizers that I have used,P4R1097,2,05 May 2019,No,No,No,0,0,,Acne
Negative,,,,Allergy,157,2.4713375796178343,2, soaks well into the skin,22,20,2.85,2.772727272727273,, haven't noticed my skin improving at all after more than 6 months of using it,P4R1097,2,05 May 2019,No,No,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,44, hydrated,20,19,4.842105263157895,4.85,, not greasy,P4R1099,3,04 May 2019,No,No,No,0,1,,Blackheads
Positive,,,,Skin,1147,4.752397558849172,28, smoothed out my skin,24,24,4.666666666666667,4.666666666666667,, does hydrate skin overall,P4R1099,3,04 May 2019,No,No,No,0,1,,Blackheads
Negative,,,,Allergy,157,2.4713375796178343,2, soaks well into the skin,22,20,2.85,2.772727272727273,, dry skin type won’t work,P4R1099,3,04 May 2019,No,No,No,0,1,,Blackheads
Positive,,,,Skin,1147,4.752397558849172,28, smoothed out my skin,24,24,4.666666666666667,4.666666666666667,, leaves my skin feeling hydrated and renewed,P4R1101,5,03 May 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,1147,4.752397558849172,25, soak into my skin quickly,8,8,5.0,5.0,, My boyfriend and I both use this,P4R1102,5,03 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,14, my dry skin due to the change in climate,19,19,4.684210526315789,4.684210526315789,, During winter we’re both pretty dry,P4R1102,5,03 May 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,53, I don’t feel like I need to layer another product on for more hydration,26,24,4.916666666666667,4.923076923076923,, eczema,P4R1102,5,03 May 2019,No,Yes,No,0,0,,Acne
Negative,,,,Sentiment,28,2.2857142857142856,0, Cleared up my very dry T-Zone,23,22,2.4545454545454546,2.4347826086956523,, essentially a nice version of a cream typically found in the drugstores,P4R1103,3,02 May 2019,No,Yes,No,0,0,35-44,Aging
Negative,,,,Performance,10,2.1,0, Cleared up my very dry T-Zone,10,9,2.2222222222222223,2.1,, do they still make it?,P4R1103,3,02 May 2019,No,Yes,No,0,0,35-44,Aging
Negative,,,,Price,3,3.0,0, Cleared up my very dry T-Zone,3,3,3,3,, I’m not going to use a brand name but it was commonly used for sunburn relief,P4R1103,3,02 May 2019,No,Yes,No,0,0,35-44,Aging
Positive,,,,Skin,1147,4.752397558849172,56, tube version,21,21,4.809523809523809,4.809523809523809,, very dry sensitive skin,P4R1104,5,01 May 2019,No,Yes,No,1,0,,Sensitivity
Negative,,,,Sentiment,28,2.2857142857142856,0, Cleared up my very dry T-Zone,23,22,2.4545454545454546,2.4347826086956523,, not worth the hype,P4R1105,2,30 April 2019,No,No,No,7,1,13-17,Sensitivity
Negative,,,,Skin,132,2.234848484848485,1, Very gentle,14,14,2.2142857142857144,2.2142857142857144,, no noticeable improvement in the hydration of my skin,P4R1105,2,30 April 2019,No,No,No,7,1,13-17,Sensitivity
Negative,,,,Application,7,3.5714285714285716,0, has never caused an acne flare up,3,3,1.6666666666666667,1.6666666666666667,, terrible under my light makeup routine,P4R1105,2,30 April 2019,No,No,No,7,1,13-17,Sensitivity
Negative,,,,Performance,10,2.1,0, Cleared up my very dry T-Zone,10,9,2.2222222222222223,2.1,, even flakes off,P4R1105,2,30 April 2019,No,No,No,7,1,13-17,Sensitivity
Negative,,,,Allergy,157,2.4713375796178343,1, price is worth it,17,16,2.375,2.5294117647058822,, increase in sporadic pimples,P4R1105,2,30 April 2019,No,No,No,7,1,13-17,Sensitivity
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, sensitive skin,P4R1106,5,30 April 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,33, eczema,14,14,4.714285714285714,4.714285714285714,, moisturized without any reactions,P4R1106,5,30 April 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,333,4.834834834834835,5, thick and hydrating,34,32,4.875,4.882352941176471,, nongreasy,P4R1106,5,30 April 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,333,4.834834834834835,5, thick and hydrating,34,32,4.875,4.882352941176471,, aborbs quickly,P4R1106,5,30 April 2019,No,Yes,No,0,0,,Aging
Positive,,,,Application,107,4.878504672897196,0, price is worth it,33,32,4.75,4.757575757575758,, face lotion--nongreasy,P4R1106,5,30 April 2019,No,Yes,No,0,0,,Aging
Positive,,,,Application,107,4.878504672897196,0, price is worth it,33,32,4.75,4.757575757575758,, body or hand lotion--nongreasy,P4R1106,5,30 April 2019,No,Yes,No,0,0,,Aging
Positive,,,,Brand,13,4.6923076923076925,0, Cleared up my very dry T-Zone,13,13,4.6923076923076925,4.6923076923076925,, Great for the winter,P4R1107,5,29 April 2019,No,Yes,No,1,0,,Acne
Positive,,,,Sentiment,107,4.88785046728972,0, has never caused an acne flare up,19,19,4.947368421052632,4.947368421052632,, My fiance swears by this for the winter,P4R1107,5,29 April 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,30, leaving a dewy glow from within,18,18,4.944444444444445,4.944444444444445,, My face for dry patches,P4R1107,5,29 April 2019,No,Yes,No,1,0,,Acne
Positive,,,,  Negative,3,5.0,0, Cleared up my very dry T-Zone,3,3,5,5,, nothing,P4R1108,5,29 April 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,17, I’ve had it for a few months now,49,44,4.590909090909091,4.63265306122449,, moisturize my skin,P4R1110,3,27 April 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,2, Cleared up my very dry T-Zone,15,14,4.857142857142857,4.866666666666666,, without being sticky.,P4R1110,3,27 April 2019,No,Yes,No,0,0,,Acne
Positive,,,,Allergy,128,4.765625,3, Very gentle,12,12,4.5,4.5,, has also helped me reduce my redness,P4R1110,3,27 April 2019,No,Yes,No,0,0,,Acne
Negative,,,,Skin,132,2.234848484848485,4, has never caused an acne flare up,23,21,2.3333333333333335,2.3043478260869565,, no great.,P4R1110,3,27 April 2019,No,Yes,No,0,0,,Acne
Positive,,,,Brand,13,4.6923076923076925,0, Cleared up my very dry T-Zone,13,13,4.6923076923076925,4.6923076923076925,, My favorite moisturizer,P4R1113,5,26 April 2019,No,Yes,No,0,0,,Sensitivity
Positive,,,,Skin,1147,4.752397558849172,24, really dry,7,7,4.857142857142857,4.857142857142857,, especially in the Winter,P4R1113,5,26 April 2019,No,Yes,No,0,0,,Sensitivity
Positive,,,,Brand,13,4.6923076923076925,0, Cleared up my very dry T-Zone,13,13,4.6923076923076925,4.6923076923076925,, first aid repair,P4R1114,5,26 April 2019,No,Yes,No,0,0,,Aging
Positive,,,,Texture,333,4.834834834834835,18, moisture barrier,12,12,4.833333333333333,4.833333333333333,, not greasy,P4R1114,5,26 April 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,2, Cleared up my very dry T-Zone,15,14,4.857142857142857,4.866666666666666,, restored my hands to pre-bartending condition,P4R1116,5,26 April 2019,No,Yes,No,0,0,,Acne
Positive,,,,Allergy,128,4.765625,7, dry skin,9,9,4.888888888888889,4.888888888888889,, eczema at bay,P4R1116,5,26 April 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,5, lids wasn’t bumpy and dry,48,45,4.777777777777778,4.770833333333333,, My skin changed for the better practically over night!,P4R1117,5,26 April 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,38, colloidal oatmeal,15,15,4.8,4.8,, really dry feet,P4R1118,5,24 April 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,58, in my mid 40s,10,10,4.8,4.8,, keeps my skin supple and moisturized all day,P4R1119,5,24 April 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,6, combination acne prone skin,18,18,4.666666666666667,4.666666666666667,, dry patches on forehead,P4R1120,5,23 April 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,59, accidentally got some major skin irritation,11,9,4.888888888888889,4.909090909090909,, chin and eyelids,P4R1120,5,23 April 2019,No,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,4, eczema,12,12,4.916666666666667,4.916666666666667,, helped me so much,P4R1120,5,23 April 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,107,4.88785046728972,2, Cleared up my very dry T-Zone,27,26,4.846153846153846,4.814814814814815,, bought the tatcha silk cream,P4R1120,5,23 April 2019,No,Yes,No,0,0,,Acne
Negative,,,,Skin,132,2.234848484848485,0, combination acne prone skin,29,27,3.185185185185185,3.103448275862069,, sensitive skin- Rosacea,P4R1121,1,23 April 2019,No,No,No,1,0,,Dark Circles
Positive,,,,Skin,1147,4.752397558849172,9, oat,35,35,4.8,4.8,, great lotion,P4R1122,5,22 April 2019,No,Yes,No,0,0,,Sensitivity
Negative,,,,Allergy,157,2.4713375796178343,2, soaks well into the skin,22,20,2.85,2.772727272727273,, does not work on my face,P4R1122,5,22 April 2019,No,Yes,No,0,0,,Sensitivity
Positive,,,,Skin,1147,4.752397558849172,56, tube version,21,21,4.809523809523809,4.809523809523809,, really dry and sensitive skin,P4R1123,5,19 April 2019,No,Yes,No,0,0,,Blackheads
