Sentiment,L1 Cluster ID,L1 Cluster,L2 Cluster ID,L2 Cluster,L2 Rating (Review),L2 Rating (Phrase),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
Positive,,,,Skin,4,4,2, have eczema,68,67,4.865671641791045,4.867647058823529,, controlling my eczema,P4R932,4,23 November 2019,No,Yes,No,0,0,18-24,Sun Damage
Positive,,,,Odor,4,4,2, doesn't smell bad,14,14,4.857142857142857,4.857142857142857,, like the smell,P4R932,4,23 November 2019,No,Yes,No,0,0,18-24,Sun Damage
Positive,,,,Skin,5,5,13, dark acne scars,22,22,5.0,5.0,, recent acne flair up,P4R933,5,22 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Performance,5,5,10, amazing.,5,5,4.8,4.8,, amazing.,P4R933,5,22 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Demographic,5,5,20, dry seasons,5,5,5.0,5.0,, dry winter months,P4R933,5,22 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Brand,5,5,2, ot get over how much I like this brand,5,5,4.8,4.8,, I had heard good things about the brand on YouTube.,P4R933,5,22 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,23, SUPER dry skin,11,11,4.7272727272727275,4.7272727272727275,, super dry and peels,P4R934,5,22 November 2019,No,Yes,No,3,0,Over54,Dark Circles
Positive,,,,Skin,5,5,0, my hands were cracked and dry,11,11,5.0,5.0,, cracks,P4R934,5,22 November 2019,No,Yes,No,3,0,Over54,Dark Circles
Positive,,,,Application,5,5,17, using this with foundation,4,4,5.0,5.0,, any kind of foundation,P4R934,5,22 November 2019,No,Yes,No,3,0,Over54,Dark Circles
Positive,,,,Skin,5,5,7, extremely sensitive skin,47,44,4.840909090909091,4.851063829787234,, very sensitive skin,P4R936,5,19 November 2019,No,Yes,No,1,0,,Sensitivity
Positive,,,,Sentiment,5,5,13, always find myself coming back to this one,6,6,5.0,5.0,, has always been my go to,P4R936,5,19 November 2019,No,Yes,No,1,0,,Sensitivity
Positive,,,,Skin,5,5,62, dry skin,23,23,4.739130434782608,4.739130434782608,, dry skin,P4R937,5,18 November 2019,No,Yes,No,1,0,25-34,Aging
Positive,,,,Skin,5,5,2, have eczema,68,67,4.865671641791045,4.867647058823529,, eczema,P4R937,5,18 November 2019,No,Yes,No,1,0,25-34,Aging
Positive,,,,Packaging,5,5,6, value size,4,3,4.333333333333333,4.0,, great value for the size,P4R937,5,18 November 2019,No,Yes,No,1,0,25-34,Aging
Positive,,,,Skin,5,5,26, fair skin,7,7,4.428571428571429,4.428571428571429,, itchiest skin,P4R938,5,17 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Demographic,5,5,13, in the winters,7,7,4.714285714285714,4.714285714285714,, in the winter,P4R938,5,17 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,29, very moisturizing,18,18,4.777777777777778,4.777777777777778,, Super moisturizing,P4R939,5,16 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,48, doesn’t clog pores,3,3,5.0,5.0,, doesn’t clog pores,P4R939,5,16 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Demographic,5,5,6, husband,7,7,4.714285714285714,4.714285714285714,, my husband uses it,P4R939,5,16 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Competitor,5,5,1, drunk elephant!,4,3,5.0,5.0,, drunk elephant!,P4R939,5,16 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Allergy,5,5,1, doesn't leave a greasy,5,5,5.0,5.0,, doesn’t clog pores,P4R939,5,16 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,13, dark acne scars,22,22,5.0,5.0,, acne problems,P4R946,5,10 November 2019,No,Yes,Yes,0,0,,Acne
Positive,,,,Skin,5,5,62, dry skin,23,23,4.739130434782608,4.739130434782608,, dry skin,P4R946,5,10 November 2019,No,Yes,Yes,0,0,,Acne
Positive,,,,Skin,5,5,71, flakiness is gone,4,4,5.0,5.0,, flakiness around my mouth,P4R947,5,09 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,5, struggle with kp,7,6,5.0,5.0,, this random patch of scaly skin on my neck,P4R947,5,09 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,54, very dry skin,27,27,4.62962962962963,4.62962962962963,, extremely dry skin,P4R948,5,07 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Sentiment,5,5,4, best moisturizer I’ve ever used,13,13,5.0,5.0,, best moisturizer I have ever used,P4R948,5,07 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Price,5,5,3, worth every penny.,7,7,5.0,5.0,, worth every penny!,P4R948,5,07 November 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,4,4,65, sensitive dry/combo skin,12,12,4.75,4.75,, dry and sensitive skin,P4R949,4,06 November 2019,No,Yes,No,1,0,,Dark Circles
Positive,,,,Skin,4,4,2, have eczema,68,67,4.865671641791045,4.867647058823529,, eczema too,P4R949,4,06 November 2019,No,Yes,No,1,0,,Dark Circles
Negative,,,,Texture,4,4,7, too thick,9,9,3.4444444444444446,3.4444444444444446,, quite heavy on the skin,P4R949,4,06 November 2019,No,Yes,No,1,0,,Dark Circles
Positive,,,,Skin,5,5,35, I have keratosis Pilaris,4,4,5.0,5.0,, I have keratosis Pilaris,P4R950,5,03 November 2019,No,Yes,No,1,0,,Dark Circles
Positive,,,,Skin,5,5,77, does moisturize my skin,6,6,4.0,4.0,, moisturize the skin,P4R950,5,03 November 2019,No,Yes,No,1,0,,Dark Circles
Positive,,,,Demographic,5,5,16, colder months,8,8,5.0,5.0,, colder months,P4R950,5,03 November 2019,No,Yes,No,1,0,,Dark Circles
Positive,,,,Skin,5,5,6, skin loves it,17,16,4.625,4.647058823529412,, skin feels great,P4R951,5,03 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,5,5,4, best moisturizer I’ve ever used,13,13,5.0,5.0,, favorite moisturizer,P4R951,5,03 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Application,5,5,14, nightly after toning,7,6,5.0,5.0,, use this in the morning,P4R951,5,03 November 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,2, have eczema,68,67,4.865671641791045,4.867647058823529,, soothing my eczema,P4R953,5,01 November 2019,No,Yes,No,1,0,,Aging
Positive,,,,Skin,5,5,66, anti-aging skin cream,3,3,5.0,5.0,, anti-aging skin cream,P4R953,5,01 November 2019,No,Yes,No,1,0,,Aging
Positive,,,,Purchase,5,5,4, purchased it twice already,6,5,5.0,5.0,, bought multiple times,P4R953,5,01 November 2019,No,Yes,No,1,0,,Aging
Positive,,,,Odor,5,5,4, subtle clean scent,7,7,4.571428571428571,4.571428571428571,, pleasant scent,P4R953,5,01 November 2019,No,Yes,No,1,0,,Aging
Positive,,,,Demographic,5,5,11, Age is [35],8,8,5.0,5.0,, mom is 63,P4R953,5,01 November 2019,No,Yes,No,1,0,,Aging
Positive,,,,Skin,5,5,26, fair skin,7,7,4.428571428571429,4.428571428571429,, fairly normal skin,P4R956,5,25 October 2019,No,Yes,No,0,0,,Acne
Positive,,,,Price,5,5,9, amount you get its an amazing deal,5,5,4.4,4.4,, amount you get its an amazing deal,P4R956,5,25 October 2019,No,Yes,No,0,0,,Acne
Positive,,,,Odor,5,5,2, doesn't smell bad,14,14,4.857142857142857,4.857142857142857,, odor,P4R956,5,25 October 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,13, dark acne scars,22,22,5.0,5.0,, not only acne but just redness,P4R957,5,24 October 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,5,5,8, saved my face,6,6,5.0,5.0,, my face exploded.,P4R957,5,24 October 2019,No,Yes,No,0,0,,Acne
Positive,,,,Brand,5,5,0, Thanks for having my back,4,4,5.0,5.0,, Dr. Andrew Weil for Origins,P4R957,5,24 October 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,3,3,30, horrible itchy dryness,13,13,4.846153846153846,4.846153846153846,, relieves itching,P4R959,3,17 October 2019,No,No,No,1,0,,Dark Circles
Positive,,,,Skin,3,3,11, Super thick,8,8,4.5,4.5,, makes your tattoos pop nicely,P4R959,3,17 October 2019,No,No,No,1,0,,Dark Circles
Positive,,,,Odor,3,3,3, appreciate that this is fragrance free,9,9,4.333333333333333,4.333333333333333,, fragrance free,P4R959,3,17 October 2019,No,No,No,1,0,,Dark Circles
Negative,,,,Texture,3,3,4, feels a little greasy,9,9,3.2222222222222223,3.2222222222222223,, feels a little greasy,P4R959,3,17 October 2019,No,No,No,1,0,,Dark Circles
Negative,,,,Skin,3,3,5, stuff is not hydrating,8,8,2.25,2.25,, isn't hydrating,P4R959,3,17 October 2019,No,No,No,1,0,,Dark Circles
Positive,,,,Skin,5,5,55, dry textured skin,35,34,4.823529411764706,4.828571428571428,, prevent dry skin,P4R964,5,10 October 2019,No,Yes,No,0,0,,
Positive,,,,Skin,5,5,13, dark acne scars,22,22,5.0,5.0,, baby acne,P4R964,5,10 October 2019,No,Yes,No,0,0,,
Positive,,,,Motivation,5,5,5, sample packets of the FAB,5,5,4.2,4.2,, originally got a free sample of this,P4R964,5,10 October 2019,No,Yes,No,0,0,,
Positive,,,,Skin,5,5,2, have eczema,68,67,4.865671641791045,4.867647058823529,, pretty mild eczema,P4R970,5,01 October 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Performance,5,5,2, itchy winter skin,6,4,5.0,5.0,, my eczema was flaring much more,P4R970,5,01 October 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Performance,5,5,2, itchy winter skin,6,4,5.0,5.0,, stops itching/burning,P4R970,5,01 October 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Performance,5,5,6, redness gone,3,3,5.0,5.0,, redness gone,P4R970,5,01 October 2019,No,Yes,No,0,0,,Blackheads
Negative,,,,Competitor,5,5,0, steroid cream,10,9,4.777777777777778,4.6,, prescription cream I used to use has changed,P4R970,5,01 October 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,5,5,64, peeling immediately,6,6,4.833333333333333,4.833333333333333,, face was peeling,P4R971,5,01 October 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,50, helped heal a paper cut overnight,5,5,5.0,5.0,, healed it all,P4R971,5,01 October 2019,No,Yes,No,0,0,,Aging
Positive,,,,Application,5,5,5, apply my night time retinoid,5,5,4.8,4.8,, Just started using Tretinoin,P4R971,5,01 October 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,14, soothing the skin,12,12,5.0,5.0,, soothing and it makes skin look much better,P4R976,5,15 September 2019,No,Yes,No,0,0,,Acne
Positive,,,,Performance,5,5,4, protect and nourish my damaged moisture,6,6,5.0,5.0,, works awesome as a protectant,P4R976,5,15 September 2019,No,Yes,No,0,0,,Acne
Positive,,,,Motivation,5,5,3, i couldn’t be happier !,6,6,5.0,5.0,, today I came to realize I have taken it for granted,P4R976,5,15 September 2019,No,Yes,No,0,0,,Acne
Positive,,,,Allergy,5,5,6, suffering from some odd and excruciating allergic reaction,3,3,5.0,5.0,, suffering from some odd and excruciating allergic reaction,P4R976,5,15 September 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,45, very dry T-Zone quickly,17,17,4.882352941176471,4.882352941176471,, completely gets rid of the dryness,P4R977,5,15 September 2019,No,Yes,No,2,0,,Acne
Positive,,,,Odor,5,5,3, appreciate that this is fragrance free,9,9,4.333333333333333,4.333333333333333,, isn’t entirely fragrance free,P4R977,5,15 September 2019,No,Yes,No,2,0,,Acne
Positive,,,,Application,5,5,2, Makeup sat really nicely on top of it,13,12,4.75,4.769230769230769,, my makeup applies so much better,P4R977,5,15 September 2019,No,Yes,No,2,0,,Acne
Negative,,,,Competitor,5,5,6, Accutane,2,2,5.0,5.0,, prescription acne medication,P4R977,5,15 September 2019,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,35, I have keratosis Pilaris,4,4,5.0,5.0,, I have psoriasis,P4R979,5,13 September 2019,No,Yes,No,10,0,,Aging
Positive,,,,Performance,5,5,4, protect and nourish my damaged moisture,6,6,5.0,5.0,, kept them under control,P4R979,5,13 September 2019,No,Yes,No,10,0,,Aging
Positive,,,,Skin,5,5,52, mostly dry,14,14,4.928571428571429,4.928571428571429,, very dry,P4R981,5,09 September 2019,No,Yes,No,1,0,,Aging
Positive,,,,Performance,5,5,7, better than most products,4,4,5.0,5.0,, stuff is amazing for cold weather,P4R981,5,09 September 2019,No,Yes,No,1,0,,Aging
Positive,,,,Demographic,5,5,16, colder months,8,8,5.0,5.0,, colder times of the year,P4R981,5,09 September 2019,No,Yes,No,1,0,,Aging
Positive,,,,Skin,4,4,45, very dry T-Zone quickly,17,17,4.882352941176471,4.882352941176471,, horrendously dry,P4R982,4,05 September 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,4,4,43, sensitive,14,14,4.571428571428571,4.571428571428571,, sensitive,P4R982,4,05 September 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,4,4,42, combination skin,17,17,4.294117647058823,4.294117647058823,, combo skin,P4R982,4,05 September 2019,No,Yes,No,0,0,,Acne
Positive,,,,Demographic,4,4,8, northern Nevada,7,6,4.833333333333333,4.857142857142857,, live in Buffalo,P4R982,4,05 September 2019,No,Yes,No,0,0,,Acne
Positive,,,,Demographic,4,4,2, NY,6,6,4.5,4.5,, NY,P4R982,4,05 September 2019,No,Yes,No,0,0,,Acne
Negative,,,,Texture,4,4,4, feels a little greasy,9,9,3.2222222222222223,3.2222222222222223,, can feel a little heavy or greasy,P4R982,4,05 September 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,8, thick and hydrating,36,35,4.742857142857143,4.722222222222222,, hydrated,P4R986,5,01 September 2019,No,Yes,No,0,0,,Aging
Positive,,,,Price,5,5,2, product is. Even though the bottle/ packaging does not look fancy,5,4,5.0,5.0,, pricy,P4R986,5,01 September 2019,No,Yes,No,0,0,,Aging
Positive,,,,Performance,5,5,10, amazing.,5,5,4.8,4.8,, easily,P4R986,5,01 September 2019,No,Yes,No,0,0,,Aging
Positive,,,,Demographic,5,5,4, winter hits,16,16,4.8125,4.8125,, winter time,P4R986,5,01 September 2019,No,Yes,No,0,0,,Aging
Positive,,,,Demographic,5,5,15, my mid 40s,5,5,5.0,5.0,, whenever my hands/feet are starting,P4R986,5,01 September 2019,No,Yes,No,0,0,,Aging
Negative,,,,Odor,5,5,1, ike the smell,17,15,2.6666666666666665,2.6470588235294117,, bit of a smell,P4R986,5,01 September 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,14, soothing the skin,12,12,5.0,5.0,, sooth my sensative skin,P4R989,5,27 August 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,5,5,1, No bumps or acne,9,9,5.0,5.0,, repair cream healed those bumps,P4R989,5,27 August 2019,No,Yes,No,0,0,,Blackheads
Negative,,,,Competitor,5,5,0, steroid cream,10,9,4.777777777777778,4.6,, Estee lauder night cream,P4R989,5,27 August 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,5,5,51, combination but leans more towards oily,7,7,4.857142857142857,4.857142857142857,, combination of  dry,P4R995,5,17 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,58, less irritable,5,5,5.0,5.0,, irritate,P4R995,5,17 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,36, suffering when,6,6,4.833333333333333,4.833333333333333,, felt refreshed,P4R996,5,17 August 2019,No,Yes,No,0,0,,Aging
Positive,,,,Motivation,5,5,3, i couldn’t be happier !,6,6,5.0,5.0,, others started asking about me,P4R996,5,17 August 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,54, very dry skin,27,27,4.62962962962963,4.62962962962963,, extremely dry skin,P4R998,5,14 August 2019,No,Yes,No,0,0,,Redness
Positive,,,,Skin,5,5,0, my hands were cracked and dry,11,11,5.0,5.0,, not cracked anymore,P4R998,5,14 August 2019,No,Yes,No,0,0,,Redness
Positive,,,,Skin,5,5,15, skin is already softer,8,8,5.0,5.0,, my body and face super soft,P4R1000,5,14 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,5,5,17, #holygrail,5,5,4.8,4.8,, love love love,P4R1000,5,14 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Price,5,5,4, This is cheap,13,13,4.923076923076923,4.923076923076923,, better price if you already use it everyday,P4R1000,5,14 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Packaging,5,5,8, bring back the 8oz squeeze bottle please,5,5,5.0,5.0,, 8 oz now because the tub,P4R1000,5,14 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Brand,5,5,1, Works great with my skin.,5,5,5.0,5.0,, tried a bunch of high end moisturizers,P4R1000,5,14 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,24, my skin not broken out,19,18,4.888888888888889,4.894736842105263,, major difference in my skin,P4R1001,5,13 August 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Sentiment,5,5,7, cannot say enough good stuff,3,3,5.0,5.0,, Hands down in as little as 1 week,P4R1001,5,13 August 2019,No,Yes,No,0,0,,Blackheads
Positive,,,,Skin,5,5,64, peeling immediately,6,6,4.833333333333333,4.833333333333333,, peeling started,P4R1002,5,12 August 2019,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,63, dry,12,12,5.0,5.0,, dry,P4R1002,5,12 August 2019,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,5, struggle with kp,7,6,5.0,5.0,, scaly spots,P4R1002,5,12 August 2019,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,52, mostly dry,14,14,4.928571428571429,4.928571428571429,, really dry,P4R1002,5,12 August 2019,No,Yes,No,2,0,,Acne
Positive,,,,Skin,5,5,5, struggle with kp,7,6,5.0,5.0,, scaly,P4R1002,5,12 August 2019,No,Yes,No,2,0,,Acne
Positive,,,,Motivation,5,5,12, accidentally overused acids,2,2,5.0,5.0,, accidentally overused acids,P4R1002,5,12 August 2019,No,Yes,No,2,0,,Acne
Positive,,,,Motivation,5,5,1, warm it between my hands,8,8,4.5,4.5,, Black Friday,P4R1002,5,12 August 2019,No,Yes,No,2,0,,Acne
Positive,,,,Skin,4,4,4, doesn't have dry flaky hands now,12,11,4.818181818181818,4.833333333333333,, my hands feel red/irritated,P4R1003,4,11 August 2019,No,Yes,No,0,0,25-34,Blackheads
Positive,,,,Skin,4,4,7, extremely sensitive skin,47,44,4.840909090909091,4.851063829787234,, with sensitive skin,P4R1003,4,11 August 2019,No,Yes,No,0,0,25-34,Blackheads
Positive,,,,Odor,4,4,0, B&BW lotions all over my classroom,9,8,4.75,4.777777777777778,, clean,P4R1003,4,11 August 2019,No,Yes,No,0,0,25-34,Blackheads
Positive,,,,Odor,4,4,4, subtle clean scent,7,7,4.571428571428571,4.571428571428571,, natural soapy scent,P4R1003,4,11 August 2019,No,Yes,No,0,0,25-34,Blackheads
Negative,,,,Texture,4,4,2, rich but not oily cream. It stays tacky for a while,9,8,2.75,2.5555555555555554,, whipped creamy texture,P4R1003,4,11 August 2019,No,Yes,No,0,0,25-34,Blackheads
Negative,,,,Skin,4,4,4, redness,6,6,3.1666666666666665,3.1666666666666665,, my hands feel red/irritated,P4R1003,4,11 August 2019,No,Yes,No,0,0,25-34,Blackheads
Negative,,,,Skin,4,4,11, don't know why a product marketed for sensitive skin would have essential oils,9,9,2.4444444444444446,2.4444444444444446,, with sensitive skin,P4R1003,4,11 August 2019,No,Yes,No,0,0,25-34,Blackheads
Positive,,,,Skin,4,4,25, moisturizing cream,11,11,4.818181818181818,4.818181818181818,, wonderful cream for sensitive skin,P4R1004,4,11 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,4,4,2, have eczema,68,67,4.865671641791045,4.867647058823529,, eczema prone skin,P4R1004,4,11 August 2019,No,Yes,No,0,0,,Acne
Negative,,,,Allergy,4,4,3, didn't break me out,16,16,2.375,2.375,, broke me out a few times,P4R1004,4,11 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,2, have eczema,68,67,4.865671641791045,4.867647058823529,, eczema that flares up,P4R1005,5,09 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,25, moisturizing cream,11,11,4.818181818181818,4.818181818181818,, moisturizers three times the price,P4R1005,5,09 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Sentiment,5,5,4, best moisturizer I’ve ever used,13,13,5.0,5.0,, tried moisturizers three times the price and they just don’t compare,P4R1005,5,09 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,8, thick and hydrating,36,35,4.742857142857143,4.722222222222222,, very hydrated,P4R1006,5,08 August 2019,No,Yes,No,0,0,,Aging
Negative,,,,Texture,5,5,7, too thick,9,9,3.4444444444444446,3.4444444444444446,, its heavy,P4R1006,5,08 August 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,73, cystic-acne,4,4,4.75,4.75,, extremely cystic acne prone skin,P4R1009,5,06 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,29, very moisturizing,18,18,4.777777777777778,4.777777777777778,, extremely moisturizing,P4R1009,5,06 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Purchase,5,5,2, been through a few empties of this item,9,9,5.0,5.0,, consider this to be an excellent buy,P4R1009,5,06 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Demographic,5,5,9, my pregnancy,4,4,4.75,4.75,, my pregnancy,P4R1009,5,06 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Demographic,5,5,19,,5,5,5.0,5.0,,,P4R1009,5,06 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Application,5,5,2, Makeup sat really nicely on top of it,13,12,4.75,4.769230769230769,, wear it under my makeup,P4R1009,5,06 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Allergy,5,5,0, does not irritate my skin,6,6,4.833333333333333,4.833333333333333,, didn't irritate it or make me break out,P4R1009,5,06 August 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,1,1,6, skin loves it,17,16,4.625,4.647058823529412,, Wasn't for this girl's parched skin,P4R1012,1,03 August 2019,No,No,Yes,3,0,,Acne
Negative,,,,Application,1,1,2, clumps up,6,6,2.1666666666666665,2.1666666666666665,, didn't like the way my skin felt when touching it,P4R1012,1,03 August 2019,No,No,Yes,3,0,,Acne
Positive,,,,Skin,5,5,55, dry textured skin,35,34,4.823529411764706,4.828571428571428,, love this! I have dry skin,P4R1016,5,27 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Price,5,5,5, bigger tub is so worth the money,6,6,5.0,5.0,, $38 for a huge tube,P4R1016,5,27 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Price,5,5,0, wait until it’s on sale,11,11,5.0,5.0,, it’s a steal!,P4R1016,5,27 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Motivation,5,5,1, warm it between my hands,8,8,4.5,4.5,, after researching online,P4R1016,5,27 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Application,5,5,16, winter head-to-toe moisturizer,8,8,4.875,4.875,, deep cleanser I also reviewed,P4R1016,5,27 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,7, extremely sensitive skin,47,44,4.840909090909091,4.851063829787234,, very sensitive skin,P4R1017,5,25 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,2, have eczema,68,67,4.865671641791045,4.867647058823529,, with eczema,P4R1017,5,25 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,37, breakouts,4,4,5.0,5.0,, breakouts,P4R1017,5,25 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Price,5,5,3, worth every penny.,7,7,5.0,5.0,, worth every penny,P4R1017,5,25 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,4,4,31, I have rosacea,14,14,4.714285714285714,4.714285714285714,, moderate rosacea,P4R1018,4,24 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,4,4,62, dry skin,23,23,4.739130434782608,4.739130434782608,, dry skin,P4R1018,4,24 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,57, combination acne prone skin,24,24,4.875,4.875,, very sensitive acne prone skin,P4R1019,5,23 July 2019,No,Yes,No,0,2,,Acne
Positive,,,,Skin,5,5,14, soothing the skin,12,12,5.0,5.0,, calm my skin,P4R1019,5,23 July 2019,No,Yes,No,0,2,,Acne
Positive,,,,Performance,5,5,0, intense acne,16,16,4.9375,4.9375,, removes my makeup,P4R1019,5,23 July 2019,No,Yes,No,0,2,,Acne
Positive,,,,Performance,5,5,3, not heavy,5,5,4.8,4.8,, oils or dirt,P4R1019,5,23 July 2019,No,Yes,No,0,2,,Acne
Positive,,,,Skin,5,5,13, dark acne scars,22,22,5.0,5.0,, acne scars have noticeably faded,P4R1020,5,20 July 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,6, skin loves it,17,16,4.625,4.647058823529412,, skin hasn’t felt this amazing,P4R1020,5,20 July 2019,No,Yes,No,1,0,,Acne
Positive,,,,Price,5,5,0, wait until it’s on sale,11,11,5.0,5.0,, It’s 10 dollars at Marshall’s,P4R1020,5,20 July 2019,No,Yes,No,1,0,,Acne
Positive,,,,Motivation,5,5,3, i couldn’t be happier !,6,6,5.0,5.0,, gotten so many compliments on my skin,P4R1020,5,20 July 2019,No,Yes,No,1,0,,Acne
Positive,,,,Application,5,5,2, Makeup sat really nicely on top of it,13,12,4.75,4.769230769230769,, my makeup goes on seamlessly,P4R1020,5,20 July 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,43, sensitive,14,14,4.571428571428571,4.571428571428571,, sensitive,P4R1021,5,18 July 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,51, combination but leans more towards oily,7,7,4.857142857142857,4.857142857142857,, dry/combo,P4R1021,5,18 July 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,66, anti-aging skin cream,3,3,5.0,5.0,, aging skin,P4R1021,5,18 July 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,68, skin feels moisturized.,10,10,4.9,4.9,, sufficiently moisturized,P4R1021,5,18 July 2019,No,Yes,No,0,0,,Aging
Positive,,,,Allergy,5,5,1, doesn't leave a greasy,5,5,5.0,5.0,, doesn’t make my T-zone oily,P4R1021,5,18 July 2019,No,Yes,No,0,0,,Aging
Positive,,,,Skin,5,5,7, extremely sensitive skin,47,44,4.840909090909091,4.851063829787234,, really sensitive combination skin,P4R1022,5,17 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,49, My skin was so dehydrated,18,18,4.888888888888889,4.888888888888889,, seriously hydrates my face/skin,P4R1022,5,17 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Price,5,5,9, amount you get its an amazing deal,5,5,4.4,4.4,, amount you get for the price is a bonus!,P4R1022,5,17 July 2019,No,Yes,No,0,0,,Acne
Positive,,,,Skin,5,5,28, No more constant trips to the bathroom,6,6,5.0,5.0,, super irritated when summer comes,P4R1024,5,17 July 2019,No,Yes,No,1,0,,Acne
Positive,,,,Performance,5,5,15, calms my skin,7,7,5.0,5.0,, calms it down,P4R1024,5,17 July 2019,No,Yes,No,1,0,,Acne
Positive,,,,Skin,5,5,14, soothing the skin,12,12,5.0,5.0,, calmed my skin,P4R1026,5,14 July 2019,No,Yes,No,0,0,,Acne
